MSNO,total_dur,PostalCode,lat,long,address
40230,2400.0,320078,1.32487617789478,103.855541044499,78 LORONG LIMAU WHAMPOA DEW SINGAPORE 320078
40231,6750.0,300069,1.31895176233165,103.850517972593,69 MOULMEIN ROAD MOULMEIN VIEW SINGAPORE 300069
40235,2025.0,321109,1.32714817577656,103.855700914421,109 WHAMPOA ROAD WHAMPOA GARDENS SINGAPORE 321109
40241,2100.0,080333,1.28074833681274,103.84246340102,333 KRETA AYER ROAD SINGAPORE 080333
40243,150.0,051335,1.28211630828089,103.842845624261,335A SMITH STREET SINGAPORE 051335
40300,5400.0,341101,1.33685462167621,103.870996313693,101A BIDADARI PARK DRIVE ALKAFF COURTVIEW SINGAPORE 341101
40309,3600.0,310246,1.33078082665669,103.855844268285,246 KIM KEAT LINK SINGAPORE 310246
40313,120.0,310128,1.33781295353996,103.844331928876,128 LORONG 1 TOA PAYOH SINGAPORE 310128
40317,300.0,310149,1.33378491718625,103.84376074201,149 LORONG 1 TOA PAYOH SINGAPORE 310149
40319,1125.0,310159,1.3307454292856,103.845601223103,159 LORONG 1 TOA PAYOH CARE CORNER STUDENT CARE CENTRE (TOA PAYOH) SINGAPORE 310159
40324,360.0,310120,1.33913568992412,103.845562921008,120 LORONG 2 TOA PAYOH TOA PAYOH VIEW SINGAPORE 310120
40327,600.0,310060,1.33632813877246,103.850756428954,60 LORONG 4 TOA PAYOH TOA PAYOH VISTA SINGAPORE 310060
40334,7500.0,310048,1.337083957059,103.85354103689,48 LORONG 5 TOA PAYOH EAST PAYOH SPRING SINGAPORE 310048
40336,300.0,310055,1.33735977355321,103.851197793444,55 LORONG 5 TOA PAYOH TOA PAYOH VISTA SINGAPORE 310055
40347,2700.0,310218,1.34272583549089,103.855151579728,218 LORONG 8 TOA PAYOH SINGAPORE 310218
40351,135.0,310230,1.33825592680641,103.859303071005,230 LORONG 8 TOA PAYOH TOA PAYOH EIGHT SINGAPORE 310230
40363,7200.0,312079,1.33464078301907,103.847990266882,79B TOA PAYOH CENTRAL CENTRAL HORIZON SINGAPORE 312079
40366,300.0,314079,1.33464084384827,103.849165514713,79D TOA PAYOH CENTRAL CENTRAL HORIZON SINGAPORE 314079
40367,18000.0,310025,1.33356606706026,103.856981751253,25 TOA PAYOH EAST SINGAPORE 310025
40370,480.0,310205,1.34220948332494,103.847727620222,205 TOA PAYOH NORTH PCF SPARKLETOTS PRESCHOOL @ TOA PAYOH WEST-BALESTIER BLK 205 (KN) SINGAPORE 310205
40382,1440.0,460116,1.33100823526591,103.938066838998,116 BEDOK NORTH ROAD SINGAPORE 460116
40388,667.5,470705,1.33663681806047,103.918995255673,705 BEDOK NORTH ROAD RESERVOIR RISE SINGAPORE 470705
40394,1800.0,460203,1.32574461342215,103.929194613757,203 BEDOK NORTH STREET 1 BEDOK TOWN CENTRE SINGAPORE 460203
40397,1440.0,460129,1.32755443192195,103.938030484223,129 BEDOK NORTH STREET 2 SINGAPORE 460129
40410,18000.0,460546,1.33082005919243,103.925595840288,546 BEDOK NORTH STREET 3 BEDOK NORTH GREEN SINGAPORE 460546
40411,2880.0,460547,1.33033113628205,103.925432072872,547 BEDOK NORTH STREET 3 BEDOK NORTH GREEN SINGAPORE 460547
40418,1500.0,461188,1.33163353101368,103.941371320775,188A BEDOK NORTH STREET 4 FENGSHAN GREENVILLE SINGAPORE 461188
40420,4320.0,472748,1.33629391354583,103.921242294579,748B BEDOK RESERVOIR CRESCENT BELVIA SINGAPORE 472748
40429,2850.0,470605,1.33023693207314,103.913508109392,605 BEDOK RESERVOIR ROAD EUNOS RAINBOW SINGAPORE 470605
40435,5070.0,470704,1.33635490577951,103.920203566512,704 BEDOK RESERVOIR ROAD RESERVOIR RISE SINGAPORE 470704
40436,6240.0,470709,1.33541606502637,103.922350075379,709 BEDOK RESERVOIR ROAD PPIS CHILD DEVELOPMENT CENTRE - BEDOK RESERVOIR SINGAPORE 470709
40442,18720.0,470772,1.3364625679398,103.937895451472,772 BEDOK RESERVOIR VIEW LONGVALE SINGAPORE 470772
40455,6000.0,461001,1.32796879176302,103.922716018139,1 CHAI CHEE ROAD PING YI GARDENS SINGAPORE 461001
40456,18000.0,461021,1.32577850604228,103.922424710131,21 CHAI CHEE ROAD PING-AN GARDENS SINGAPORE 461021
40468,720.0,461057,1.32425201243512,103.941571885143,57 NEW UPPER CHANGI ROAD DBS NEW UPPER CHANGI ROAD SINGAPORE 461057
40472,720.0,510612,1.37462722525788,103.942023507749,612 ELIAS ROAD HDB PUBLIC SHELTERS SINGAPORE 510612
40484,300.0,510422,1.37042585991842,103.954516818246,422 PASIR RIS DRIVE 6 SINGAPORE 510422
40487,625.0,510469,1.37349977144258,103.957588753401,469 PASIR RIS DRIVE 6 SINGAPORE 510469
40488,1040.0,510473,1.37449502119344,103.95736253025,473 PASIR RIS DRIVE 6 SINGAPORE 510473
40489,4200.0,510473,1.37449502119344,103.95736253025,473 PASIR RIS DRIVE 6 SINGAPORE 510473
40497,3600.0,510185,1.36573012825405,103.959903670796,185 PASIR RIS STREET 11 HDB PUBLIC SHELTERS SINGAPORE 510185
40507,3600.0,510557,1.36703194161092,103.952128615771,557 PASIR RIS STREET 51 PPIS CHILD DEVELOPMENT CENTRE - PASIR RIS1 SINGAPORE 510557
40518,120.0,510778,1.37441693620286,103.938207401151,778 PASIR RIS STREET 71 SINGAPORE 510778
40521,7250.0,520155,1.34469945127151,103.958210105786,155 SIMEI ROAD SINGAPORE 520155
40523,1100.0,520119,1.34375761453109,103.951897830861,119 SIMEI STREET 1 SINGAPORE 520119
40525,6000.0,520130,1.3462129331016,103.954814919344,130 SIMEI STREET 1 SINGAPORE 520130
40531,1120.0,523623,1.36114474886559,103.941672812003,623C TAMPINES AVENUE 12 TAMPINES GREENVERGE SINGAPORE 523623
40532,540.0,522624,1.36208192828081,103.941460559689,624B TAMPINES AVENUE 12 TAMPINES GREENVERGE SINGAPORE 522624
40538,360.0,521859,1.35506307407851,103.938057162871,859A TAMPINES AVENUE 5 TAMPINES PARKVIEW SINGAPORE 521859
40539,12480.0,520392,1.35519267346936,103.957473809347,392 TAMPINES AVENUE 7 SINGAPORE 520392
40541,2300.0,523868,1.35585780112316,103.933334387633,868C TAMPINES AVENUE 8 TAMPINES GREENWOOD SINGAPORE 523868
40541,2300.0,523868,1.35585780112316,103.933334387633,868C TAMPINES AVENUE 8 TAMPINES GREENWOOD SINGAPORE 523868
40542,10950.0,522879,1.35158903554129,103.928804430639,879B TAMPINES AVENUE 8 TAMPINES GREENFOREST SINGAPORE 522879
40545,300.0,520505,1.3555484823662,103.945616071023,505 TAMPINES CENTRAL 1 TAMPINES HEART SINGAPORE 520505
40549,1040.0,521520,1.35701024664546,103.939911246503,520A TAMPINES CENTRAL 8 CENTRALE 8 AT TAMPINES SINGAPORE 521520
40578,8640.0,524230,1.35593242580821,103.952746609869,230 TAMPINES STREET 24 SINGAPORE 524230
40583,1620.0,520354,1.35501779247393,103.96243446992,354 TAMPINES STREET 33 HDB PUBLIC SHELTERS SINGAPORE 520354
40589,10.0,520429,1.3590857124975,103.949767162999,429 TAMPINES STREET 41 SINGAPORE 520429
40593,6600.0,520449,1.35702424225032,103.951054363893,449 TAMPINES STREET 42 SINGAPORE 520449
40594,4950.0,523450,1.35713537771761,103.952252237838,450C TAMPINES STREET 42 SINGAPORE 523450
40597,360.0,520459,1.35836507850491,103.954080977461,459 TAMPINES STREET 42 SINGAPORE 520459
40606,195.0,525498,1.36227844944127,103.958121867302,498G TAMPINES STREET 45 SINGAPORE 525498
40608,300.0,521626,1.36269737798724,103.940131457766,626A TAMPINES STREET 61 TAMPINES GREENVERGE SINGAPORE 521626
40624,14400.0,520854,1.35302683671628,103.936584448142,854 TAMPINES STREET 82 TAMPINES VILLE SINGAPORE 520854
40661,300.0,560471,1.36346600647245,103.856702918462,471 ANG MO KIO AVENUE 10 TECK GHEE HORIZON SINGAPORE 560471
40668,4500.0,560102,1.37065009769471,103.839410339836,102 ANG MO KIO AVENUE 3 KEBUN BARU HEIGHTS SINGAPORE 560102
40675,1440.0,560233,1.36754924977907,103.836740628478,233 ANG MO KIO AVENUE 3 KEBUN BARU PALM VIEW SINGAPORE 560233
40688,1080.0,560112,1.37127865145519,103.835766565741,112 ANG MO KIO AVENUE 4 KEBUN BARU HEIGHTS SINGAPORE 560112
40695,360.0,560629,1.38010465081465,103.840408680468,629 ANG MO KIO AVENUE 4 DBS ANG MO KIO NORTH BRANCH SINGAPORE 560629
40697,6255.0,560641,1.37858940772641,103.840329743826,641 ANG MO KIO AVENUE 4 ANG MO KIO 61 SINGAPORE 560641
40724,4320.0,531997,1.38504599856502,103.881166649447,997A BUANGKOK CRESCENT BUANGKOK EDGEVIEW SINGAPORE 531997
40728,150.0,530121,1.3538605933002,103.886936534381,121 HOUGANG AVENUE 1 SINGAPORE 530121
40741,2790.0,530251,1.35995683095297,103.89162926387,251 HOUGANG AVENUE 3 SINGAPORE 530251
40752,825.0,530301,1.36778751494032,103.89392989782,301 HOUGANG AVENUE 5 SINGAPORE 530301
40759,1440.0,530526,1.37440740122225,103.89056383733,526 HOUGANG AVENUE 6 SINGAPORE 530526
40773,3120.0,530683,1.37332122552781,103.88636553205,683 HOUGANG AVENUE 8 DBS HOUGANG AVENUE 8 SINGAPORE 530683
40789,2100.0,530911,1.37893742257033,103.883855739335,911 HOUGANG STREET 91 HDB PUBLIC SHELTERS SINGAPORE 530911
40793,4000.0,530929,1.37603204309398,103.881497888579,929 HOUGANG STREET 91 SINGAPORE 530929
40797,800.0,530943,1.37386961002325,103.880562714742,943 HOUGANG STREET 92 SINGAPORE 530943
40798,14400.0,530129,1.35151849772357,103.887577515817,129 LORONG AH SOO SINGAPORE 530129
40799,120.0,530129,1.35151849772357,103.887577515817,129 LORONG AH SOO SINGAPORE 530129
40803,480.0,531473,1.37682525094625,103.900641038235,473A UPPER SERANGOON CRESCENT HOUGANG PARKEDGE SINGAPORE 531473
40807,1200.0,533476,1.37794957092138,103.904346035596,476C UPPER SERANGOON VIEW HOUGANG CAPEVIEW SINGAPORE 533476
40828,120.0,821160,1.39531209903572,103.915708237158,160A PUNGGOL CENTRAL SINGAPORE 821160
40851,21900.0,821102,1.39883318313425,103.905783553043,102A PUNGGOL FIELD SINGAPORE 821102
40893,1050.0,543335,1.39844903339851,103.888155361419,335C ANCHORVALE CRESCENT ANCHORVALE COVE SINGAPORE 543335
40903,600.0,543302,1.38807961549725,103.890153139284,302C ANCHORVALE LINK ANCHORVALE COURT SINGAPORE 543302
40911,1440.0,542333,1.39457895953303,103.891425367847,333B ANCHORVALE LINK ANCHORVALE ISLES SINGAPORE 542333
40914,600.0,542330,1.39655770884234,103.890240536174,330B ANCHORVALE STREET ANCHORVALE HARVEST SINGAPORE 542330
40921,1800.0,541290,1.3960787618403,103.896727615807,290A COMPASSVALE CRESCENT PCF SPARKLETOTS PRESCHOOL @ SENGKANG CENTRAL 290A (CC) SINGAPORE 541290
40926,390.0,544201,1.38728792771911,103.893598492628,201D COMPASSVALE DRIVE COMPASSVALE SOUTH GATE SINGAPORE 544201
40931,630.0,541213,1.38581624385594,103.900206949645,213A COMPASSVALE LANE COMPASSVALE PEARL SINGAPORE 541213
40932,2880.0,544275,1.38290495731413,103.893713485123,275D COMPASSVALE LINK ASPELLA SINGAPORE 544275
40934,2400.0,543259,1.3933884601797,103.898081358537,259C COMPASSVALE ROAD COMPASSVALE GARDENS SINGAPORE 543259
40939,4800.0,541292,1.39595857485598,103.899066886208,292A COMPASSVALE STREET COMPASSVALE LODGE SINGAPORE 541292
40940,40.0,541298,1.39516709775093,103.901789456173,298A COMPASSVALE STREET COMPASSVALE GREEN SINGAPORE 541298
40948,360.0,791404,1.38834821726981,103.873814853605,404A FERNVALE LANE FERN SPRING SINGAPORE 791404
40950,1140.0,792413,1.38971066595273,103.878686138516,413B FERNVALE LINK CORAL VALE SINGAPORE 792413
40951,1500.0,792415,1.38884403585275,103.880083476817,415B FERNVALE LINK FERNVALE RIVERBOW SINGAPORE 792415
40957,1800.0,792470,1.39687117865647,103.879859508141,470B FERNVALE LINK FERNVALE RIVERGROVE SINGAPORE 792470
40958,600.0,792407,1.38899739157777,103.875147967354,407B FERNVALE ROAD FERN VIEW SINGAPORE 792407
40959,345.0,791408,1.38876434017521,103.876211939865,408A FERNVALE ROAD CORAL VALE SINGAPORE 791408
40962,1200.0,791445,1.39222013843694,103.874409781406,445A FERNVALE ROAD FERNVALE VISTA SINGAPORE 791445
40966,600.0,793446,1.39228448797032,103.873579578496,446C JALAN KAYU FERNVALE LODGE SINGAPORE 793446
40967,1200.0,540153,1.39134013970454,103.906579847889,153 RIVERVALE CRESCENT MY FIRST SKOOL SINGAPORE 540153
40972,1200.0,541163,1.38955889926807,103.908816898252,163A RIVERVALE CRESCENT RIVERVALE DELTA SINGAPORE 541163
40975,330.0,540182,1.39047126956208,103.909215796683,182 RIVERVALE CRESCENT RIVERVALE ARC SINGAPORE 540182
40986,300.0,540114,1.38409456683002,103.901075631499,114 RIVERVALE WALK RIVERVALE COURT SINGAPORE 540114
40987,340.0,540114,1.38409456683002,103.901075631499,114 RIVERVALE WALK RIVERVALE COURT SINGAPORE 540114
40995,1200.0,792452,1.39359219975011,103.873975642578,452B SENGKANG WEST WAY FERNVALE FOLIAGE SINGAPORE 792452
41013,1500.0,551223,1.35784166371874,103.871144562235,223A SERANGOON AVENUE 4 SINGAPORE 551223
41024,4320.0,550148,1.36830364245423,103.873673070603,148 SERANGOON NORTH AVENUE 1 SINGAPORE 550148
41028,285.0,550548,1.3729365228676,103.870717075897,548 SERANGOON NORTH AVENUE 3 HDB PUBLIC SHELTERS SINGAPORE 550548
41029,13500.0,550554,1.37197932661805,103.870391655462,554 SERANGOON NORTH AVENUE 3 HDB PUBLIC SHELTERS SINGAPORE 550554
41032,360.0,550536,1.37353762409328,103.875090668469,536 SERANGOON NORTH AVENUE 4 ST. VINCENT DE PAUL KINDERGARTEN SINGAPORE 550536
41043,4770.0,750492,1.4564743178621,103.81718135862,492 ADMIRALTY LINK SEMBAWANG GREEN SINGAPORE 750492
41046,150.0,751132,1.44345437411826,103.831294578169,132A CANBERRA CRESCENT EASTLINK I @ CANBERRA SINGAPORE 751132
41056,300.0,752129,1.44487017343162,103.832974164005,129B CANBERRA STREET EASTCROWN @ CANBERRA SINGAPORE 752129
41071,2925.0,751463,1.45559843682203,103.814045150572,463A SEMBAWANG DRIVE SEMBAWANG RIVERLODGE SINGAPORE 751463
41073,3900.0,750480,1.45209028670548,103.815132332659,480 SEMBAWANG DRIVE KIDSZONE CHILDCARE AND DEVELOPMENT CENTRE SINGAPORE 750480
41074,5460.0,750480,1.45209028670548,103.815132332659,480 SEMBAWANG DRIVE KIDSZONE CHILDCARE AND DEVELOPMENT CENTRE SINGAPORE 750480
41076,600.0,751501,1.45176919565749,103.820781714095,501A WELLINGTON CIRCLE MONTREAL SPRING SINGAPORE 751501
41093,375.0,730139,1.43775226684572,103.777275768219,139 MARSILING ROAD SINGAPORE 730139
41102,120.0,730616,1.4343227615451,103.795844279939,616 WOODLANDS AVENUE 4 SINGAPORE 730616
41113,1920.0,730731,1.44306473290752,103.797831449391,731 WOODLANDS CIRCLE SINGAPORE 730731
41117,3600.0,730744,1.44283428410961,103.795936955398,744 WOODLANDS CIRCLE SINGAPORE 730744
41118,1900.0,730749,1.44453455130133,103.794468979411,749 WOODLANDS CIRCLE SINGAPORE 730749
41126,240.0,730511,1.43345295690823,103.788653978912,511 WOODLANDS DRIVE 14 SINGAPORE 730511
41128,1200.0,730521,1.43371600015319,103.793326209161,521 WOODLANDS DRIVE 14 FRAGRANT WOODS SINGAPORE 730521
41131,6300.0,730542,1.42773187485332,103.793625057871,542 WOODLANDS DRIVE 16 SINGAPORE 730542
41133,8640.0,732574,1.42968120982977,103.79721983981,574B WOODLANDS DRIVE 16 WOODLANDS GLEN SINGAPORE 732574
41141,1200.0,733886,1.43773146039956,103.794135764157,886C WOODLANDS DRIVE 50 SWEETLANDS CHILDCARE WOODLANDS 886C PTE. LTD. SINGAPORE 733886
41141,1200.0,733886,1.43773146039956,103.794135764157,886C WOODLANDS DRIVE 50 SWEETLANDS CHILDCARE WOODLANDS 886C PTE. LTD. SINGAPORE 733886
41146,3120.0,730899,1.43580504809942,103.795253987843,899A WOODLANDS DRIVE 50 SINGAPORE 730899
41149,570.0,730769,1.44729070291906,103.798950719903,769 WOODLANDS DRIVE 60 JUST KIDS @ WOODLANDS PTE. LTD. SINGAPORE 730769
41155,600.0,731717,1.44053874571164,103.798669114626,717A WOODLANDS DRIVE 70 ADMIRALTY VISTA SINGAPORE 731717
41159,60.0,734684,1.44135791662657,103.80450821919,684D WOODLANDS DRIVE 73 SINGAPORE 734684
41163,100.0,730607,1.43665492960631,103.796231467375,607 WOODLANDS RING ROAD SINGAPORE 730607
41164,60.0,730609,1.43597624869668,103.796213561468,609 WOODLANDS RING ROAD SINGAPORE 730609
41180,300.0,731184,1.43611569878667,103.777087417647,184A WOODLANDS STREET 13 MARSILING GREENVIEW SINGAPORE 731184
41185,300.0,730406,1.42940389596979,103.772728145323,406 WOODLANDS STREET 41 SINGAPORE 730406
41194,1080.0,764348,1.42692662097559,103.842896956705,348D YISHUN AVENUE 11 ADORA GREEN SINGAPORE 764348
41201,450.0,760458,1.42066731724757,103.846207771514,458 YISHUN AVENUE 11 DEW SPRING @ YISHUN SINGAPORE 760458
41204,1825.0,760771,1.42395988584135,103.832607406437,771 YISHUN AVENUE 3 SINGAPORE 760771
41218,2160.0,760712,1.42785215049801,103.827781339299,712 YISHUN AVENUE 5 CHONG PANG GREEN SINGAPORE 760712
41226,2905.0,760175,1.43760321425304,103.832468232948,175 YISHUN AVENUE 7 SINGAPORE 760175
41231,1440.0,762317,1.43416878511817,103.842950441024,317B YISHUN AVENUE 9 YISHUN GREENWALK SINGAPORE 762317
41235,600.0,760322,1.42873442810568,103.840836164995,322 YISHUN CENTRAL YISHUN RIVERGREEN SINGAPORE 760322
41250,360.0,760129,1.43371166670509,103.831815032172,129 YISHUN STREET 11 SINGAPORE 760129
41253,360.0,760145,1.43084061704702,103.831855467796,145 YISHUN STREET 11 SINGAPORE 760145
41254,360.0,760147,1.4312806628618,103.831829692469,147 YISHUN STREET 11 SINGAPORE 760147
41255,1440.0,760151,1.4308063369681,103.83426814362,151 YISHUN STREET 11 CHONG PANG VISTA SINGAPORE 760151
41257,1440.0,760162,1.43305540741239,103.832397917463,162 YISHUN STREET 11 SINGAPORE 760162
41261,270.0,760262,1.4357801119708,103.83917092486,262 YISHUN STREET 22 SINGAPORE 760262
41272,480.0,762510,1.41525059406698,103.841307508116,510B YISHUN STREET 51 OLEANDER BREEZE @ YISHUN SINGAPORE 762510
41276,3120.0,762513,1.41572235710803,103.843648447267,513B YISHUN STREET 51 SARACA BREEZE @ YISHUN SINGAPORE 762513
41277,600.0,763513,1.41540780549145,103.84380144741,513C YISHUN STREET 51 SARACA BREEZE @ YISHUN SINGAPORE 763513
41281,1920.0,760635,1.41908721329152,103.838655467519,635 YISHUN STREET 61 NEE SOON CENTRAL FIRE POST SINGAPORE 760635
41285,9900.0,760642,1.42097005451488,103.837446801202,642 YISHUN STREET 61 SINGAPORE 760642
41287,2160.0,760644,1.42170773456657,103.837474519148,644 YISHUN STREET 61 SINGAPORE 760644
41288,360.0,760718,1.42681827962849,103.828512775486,718 YISHUN STREET 71 KHATIB SPRING SINGAPORE 760718
41296,22500.0,760865,1.41426758730393,103.838259938154,865 YISHUN STREET 81 SINGAPORE 760865
41300,805.0,650228,1.34865945802076,103.753794578776,228 BUKIT BATOK CENTRAL SINGAPORE 650228
41301,1620.0,650228,1.34865945802076,103.753794578776,228 BUKIT BATOK CENTRAL SINGAPORE 650228
41306,2100.0,650231,1.34908254998383,103.754518186115,231 BUKIT BATOK EAST AVENUE 5 GOMBAK GARDENS SINGAPORE 650231
41311,9000.0,650163,1.34814949552612,103.742658130106,163 BUKIT BATOK STREET 11 SINGAPORE 650163
41314,6240.0,650210,1.34548008232168,103.74995609585,210 BUKIT BATOK STREET 21 SINGAPORE 650210
41317,4000.0,650216,1.3471050066434,103.753638622774,216 BUKIT BATOK STREET 21 SINGAPORE 650216
41329,6300.0,650331,1.36361186600798,103.747645306633,331 BUKIT BATOK STREET 33 SINGAPORE 650331
41334,630.0,650509,1.35254758281777,103.754191723364,509 BUKIT BATOK STREET 52 HILLGROVE GARDENS SINGAPORE 650509
41335,450.0,650523,1.35669994020487,103.752306417884,523 BUKIT BATOK STREET 52 SINGAPORE 650523
41350,322.5,652451,1.35248381356888,103.743414725495,451B BUKIT BATOK WEST AVENUE 6 WEST TERRA @ BUKIT BATOK SINGAPORE 652451
41350,322.5,652451,1.35248381356888,103.743414725495,451B BUKIT BATOK WEST AVENUE 6 WEST TERRA @ BUKIT BATOK SINGAPORE 652451
41352,1950.0,650403,1.36514040189139,103.744865126672,403 BUKIT BATOK WEST AVENUE 7 SINGAPORE 650403
41360,330.0,652449,1.35197886358706,103.741081176999,449B BUKIT BATOK WEST AVENUE 9 WEST VALLEY @ BUKIT BATOK SINGAPORE 652449
41363,1760.0,651468,1.35649522522916,103.742712657002,468A BUKIT BATOK WEST AVENUE 9 WEST PLAINS @ BUKIT BATOK SINGAPORE 651468
41364,3600.0,670254,1.37959332197523,103.773854602463,254 BANGKIT ROAD PCF SPARKLETOTS PRESCHOOL @ BUKIT PANJANG 254 (CC) SINGAPORE 670254
41365,240.0,670234,1.37853337682238,103.771789071508,234 BUKIT PANJANG RING ROAD SINGAPORE 670234
41366,1920.0,670239,1.38014939686036,103.771126294353,239 BUKIT PANJANG RING ROAD SINGAPORE 670239
41372,180.0,670401,1.38055432084398,103.768730366658,401 FAJAR ROAD SINGAPORE 670401
41373,10950.0,670407,1.38144471081245,103.768305890206,407 FAJAR ROAD SINGAPORE 670407
41374,60.0,670441,1.38322143650287,103.7708372961,441 FAJAR ROAD HDB PUBLIC SHELTERS SINGAPORE 670441
41376,180.0,672442,1.38143384735951,103.771366304235,442B FAJAR ROAD FAJAR HILLS SINGAPORE 672442
41378,1860.0,670454,1.38450243119902,103.771537431563,454 FAJAR ROAD FAJAR SPRING SINGAPORE 670454
41379,2880.0,670454,1.38450243119902,103.771537431563,454 FAJAR ROAD FAJAR SPRING SINGAPORE 670454
41384,2400.0,670511,1.38781353239945,103.768439867751,511 JELAPANG ROAD PANGSHAN COURT SINGAPORE 670511
41388,30.0,670538,1.38387053713683,103.763690774195,538 JELAPANG ROAD PANSHAN GROVE SINGAPORE 670538
41393,21900.0,670126,1.37636193636024,103.769918847342,126 PENDING ROAD SINGAPORE 670126
41396,2160.0,670142,1.37639172444397,103.767912823562,142 PETIR ROAD SINGAPORE 670142
41397,7200.0,670142,1.37639172444397,103.767912823562,142 PETIR ROAD SINGAPORE 670142
41398,135.0,670150,1.37704616042499,103.766883474367,150 PETIR ROAD SINGAPORE 670150
41399,720.0,670201,1.37184315960331,103.775222401611,201 PETIR ROAD SINGAPORE 670201
41401,1175.0,670211,1.37466415529251,103.77614521146,211 PETIR ROAD SINGAPORE 670211
41407,360.0,670459,1.38761161193831,103.771717424957,459 SEGAR ROAD SEGAR MEADOWS SINGAPORE 670459
41408,360.0,670467,1.38698243415701,103.773788455756,467 SEGAR ROAD SEGAR GARDENS SINGAPORE 670467
41418,210.0,670629,1.38652802373559,103.759278980746,629 SENJA ROAD SENJA GRAND SINGAPORE 670629
41419,2880.0,670629,1.38652802373559,103.759278980746,629 SENJA ROAD SENJA GRAND SINGAPORE 670629
41420,10950.0,670630,1.38668548319749,103.759758915377,630 SENJA ROAD SENJA GRAND SINGAPORE 670630
41423,11520.0,673633,1.38473473131824,103.759217747785,633C SENJA ROAD SENJA GREEN SINGAPORE 673633
41427,1470.0,684808,1.37488445323866,103.745409019573,808D CHOA CHU KANG AVENUE 1 KEAT HONG AXIS SINGAPORE 684808
41432,2850.0,683297,1.37780775426379,103.74306718468,297C CHOA CHU KANG AVENUE 2 SINGAPORE 683297
41436,1080.0,680413,1.38132792158886,103.742568460559,413 CHOA CHU KANG AVENUE 3 KEAT HONG LAUREL SINGAPORE 680413
41437,1800.0,680473,1.37961821111761,103.738115482342,473 CHOA CHU KANG AVENUE 3 SINGAPORE 680473
41438,4680.0,680307,1.38523428420139,103.74270487573,307 CHOA CHU KANG AVENUE 4 SINGAPORE 680307
41449,3840.0,680485,1.37499843819864,103.737744294777,485 CHOA CHU KANG AVENUE 5 SINGAPORE 680485
41455,720.0,681810,1.37454644083077,103.746304172261,810A CHOA CHU KANG AVENUE 7 KEAT HONG COLOURS SINGAPORE 681810
41464,15240.0,680670,1.40297792988038,103.747753040275,670 CHOA CHU KANG CRESCENT SINGAPORE 680670
41487,1440.0,680606,1.39843572591709,103.743819552032,606 CHOA CHU KANG STREET 62 SINGAPORE 680606
41494,14400.0,681803,1.37386468483914,103.742970078269,803A KEAT HONG CLOSE KEAT HONG PRIDE SINGAPORE 681803
41525,6240.0,120371,1.32057465713359,103.768211873157,371 CLEMENTI AVENUE 4 SINGAPORE 120371
41526,3120.0,120342,1.31836321447687,103.769846484274,342 CLEMENTI AVENUE 5 SINGAPORE 120342
41549,720.0,600111,1.33877574926997,103.735604254517,111 JURONG EAST STREET 13 JURONG EAST VILLE SINGAPORE 600111
41552,9000.0,600216,1.33953084548923,103.73780943839,216 JURONG EAST STREET 21 SINGAPORE 600216
41553,34560.0,600218,1.34033241177285,103.737928007136,218 JURONG EAST STREET 21 SINGAPORE 600218
41554,30.0,601219,1.34060750883164,103.737453992981,219A JURONG EAST STREET 21 SINGAPORE 601219
41558,1440.0,601287,1.33846862533469,103.743808187469,287A JURONG EAST STREET 21 SINGAPORE 601287
41564,2700.0,600306,1.34607046577403,103.735252691468,306 JURONG EAST STREET 32 HONG KAH EAST GARDEN SINGAPORE 600306
41565,9360.0,600306,1.34607046577403,103.735252691468,306 JURONG EAST STREET 32 HONG KAH EAST GARDEN SINGAPORE 600306
41567,1440.0,600307,1.34652151786552,103.734843138868,307 JURONG EAST STREET 32 HONG KAH EAST PLACE SINGAPORE 600307
41568,6975.0,600308,1.34730790760381,103.734583963199,308 JURONG EAST STREET 32 HONG KAH EAST PLACE SINGAPORE 600308
41569,2340.0,600308,1.34730790760381,103.734583963199,308 JURONG EAST STREET 32 HONG KAH EAST PLACE SINGAPORE 600308
41574,6240.0,600021,1.32368064923943,103.739156156511,21 TEBAN GARDENS ROAD TEBAN VISTA SINGAPORE 600021
41577,795.0,600043,1.32110255874093,103.741674029792,43 TEBAN GARDENS ROAD SINGAPORE 600043
41577,795.0,600043,1.32104174560658,103.741928329849,43 TEBAN GARDENS ROAD NEIGHBOURHOOD POLICE POST AYER RAJAH SINGAPORE 600043
41582,1825.0,640185,1.34640538174578,103.71077711286,185 BOON LAY AVENUE BOON LAY VISTA SINGAPORE 640185
41584,3600.0,642216,1.35045319598788,103.712256991806,216B BOON LAY AVENUE BOON LAY VIEW SINGAPORE 642216
41587,11700.0,642180,1.34783388478562,103.709071008155,180B BOON LAY DRIVE MY FIRST SKOOL SINGAPORE 642180
41593,720.0,640263,1.3451004516425,103.706911682245,263 BOON LAY DRIVE HDB PUBLIC SHELTERS SINGAPORE 640263
41598,4320.0,614140,1.32759130033551,103.724631921446,140D CORPORATION DRIVE YUNG HO SPRING I SINGAPORE 614140
41605,2160.0,640485,1.3483471084985,103.727243025871,485 JURONG WEST AVENUE 1 JURONGVILLE @ AVENUE 1 SINGAPORE 640485
41612,3650.0,642679,1.3439082086186,103.706055263416,679B JURONG WEST CENTRAL 1 SINGAPORE 642679
41614,675.0,640687,1.34153247772335,103.705669897207,687 JURONG WEST CENTRAL 1 SINGAPORE 640687
